,wp,type,syst,flav,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
291,XT,mujets,up,5,0,2.5,140,200,0,1,0.400999+0.19815*log(x+369.289)+-0.0171667*log(x+369.289)*log(x+369.289)+0.06292385359002878
292,XT,mujets,up,5,0,2.5,200,300,0,1,0.400999+0.19815*log(x+369.289)+-0.0171667*log(x+369.289)*log(x+369.289)+0.07704609442387596
293,XT,mujets,up,5,0,2.5,300,600,0,1,0.400999+0.19815*log(x+369.289)+-0.0171667*log(x+369.289)*log(x+369.289)+0.056915816013642456
294,XT,mujets,up,5,0,2.5,600,1000,0,1,0.400999+0.19815*log(x+369.289)+-0.0171667*log(x+369.289)*log(x+369.289)+0.06557657902291575
295,XT,mujets,up,4,0,2.5,20,30,0,1,0.400999+0.19815*log(x+369.289)+-0.0171667*log(x+369.289)*log(x+369.289)+0.2319400689325188
296,XT,mujets,up,4,0,2.5,30,50,0,1,0.400999+0.19815*log(x+369.289)+-0.0171667*log(x+369.289)*log(x+369.289)+0.2130173211376329
297,XT,mujets,up,4,0,2.5,50,70,0,1,0.400999+0.19815*log(x+369.289)+-0.0171667*log(x+369.289)*log(x+369.289)+0.09222983117057523
298,XT,mujets,up,4,0,2.5,70,100,0,1,0.400999+0.19815*log(x+369.289)+-0.0171667*log(x+369.289)*log(x+369.289)+0.14948141459219985
299,XT,mujets,up,4,0,2.5,100,140,0,1,0.400999+0.19815*log(x+369.289)+-0.0171667*log(x+369.289)*log(x+369.289)+0.18643943800767346
300,XT,mujets,up,4,0,2.5,140,200,0,1,0.400999+0.19815*log(x+369.289)+-0.0171667*log(x+369.289)*log(x+369.289)+0.22023348756510072
301,XT,mujets,up,4,0,2.5,200,300,0,1,0.400999+0.19815*log(x+369.289)+-0.0171667*log(x+369.289)*log(x+369.289)+0.26966133048356583
302,XT,mujets,up,4,0,2.5,300,600,0,1,0.400999+0.19815*log(x+369.289)+-0.0171667*log(x+369.289)*log(x+369.289)+0.19920535604774858
